protocol,src-address,src-port,dst-address,dst-port,tcp-state,connection-mark,resolved,flow
icmp,175.103.43.90,,119.110.75.198,,,,,IN.bound
udp,195.123.221.1,37139.0,119.110.75.198,50631.0,,INTL.c,,IN.bound
tcp,175.103.43.90,50590.0,119.110.66.86,899.0,established,,,IN.bound
udp,119.110.75.198,65383.0,148.251.237.81,39871.0,,INTL.c,,OUT.bound
udp,119.110.75.198,56336.0,71.18.36.225,443.0,,LOKAL.c,,OUT.bound
tcp,119.110.75.198,63996.0,185.244.24.41,8443.0,established,INTL.c,,OUT.bound
tcp,119.110.75.198,46626.0,103.143.2.221,1196.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,55318.0,103.143.2.221,1194.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,46824.0,206.84.112.16,443.0,established,LOKAL.c,,OUT.bound
udp,119.110.75.198,47227.0,34.117.97.41,443.0,,INTL.c,,OUT.bound
tcp,119.110.75.198,49163.0,178.254.26.126,443.0,established,INTL.c,,OUT.bound
udp,119.110.75.198,38906.0,203.161.21.8,443.0,,INTL.c,,OUT.bound
udp,34.117.36.110,443.0,119.110.75.198,41036.0,,INTL.c,,IN.bound
tcp,35.186.203.63,443.0,119.110.75.198,57088.0,established,LOKAL.c,,IN.bound
tcp,119.110.75.198,38366.0,103.143.2.221,1197.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,49343.0,182.23.50.233,80.0,established,LOKAL.c,,OUT.bound
tcp,35.213.190.132,443.0,119.110.75.198,45430.0,established,LOKAL.c,,IN.bound
udp,119.110.75.198,40100.0,34.149.173.23,443.0,,INTL.c,,OUT.bound
udp,119.110.75.198,53419.0,34.96.106.127,443.0,,INTL.c,,OUT.bound
udp,119.110.75.198,51642.0,34.117.36.110,443.0,,INTL.c,,OUT.bound
udp,119.110.75.198,43768.0,34.117.36.110,443.0,,INTL.c,,OUT.bound
tcp,119.110.75.198,54367.0,182.23.50.233,443.0,established,LOKAL.c,,OUT.bound
tcp,119.110.75.198,54270.0,182.23.50.233,443.0,established,LOKAL.c,,OUT.bound
udp,119.110.75.198,45133.0,34.149.173.23,443.0,,INTL.c,,OUT.bound
tcp,119.110.75.198,46650.0,8.222.151.246,31006.0,established,INTL.c,,OUT.bound
udp,119.110.75.198,36473.0,203.161.21.169,443.0,,INTL.c,,OUT.bound
